index,search_query,name,current_price,original_price,rating,reviews,discount,offers,image_url,delivery,availability,site,scraped_at
12,mobile phones,Apple iPhone 15 (128 GB) - Green,"₹53,100","₹69,900",4.5,7,(24% off),Up to 5% back with Amazon Pay ICICI card; Up to 5% back with Amazon Pay ICICI...; Sponsored; 5K+ bought in past month; M.R.P:; Up to 5% back with Amazon Pay ICICI cardUp to 5% back with Amazon Pay ICICI...; FREE delivery27 Oct - 3 Nov,https://m.media-amazon.com/images/I/71nvkHnPpZL._AC_UY218_.jpg,FREE delivery27 Oct - 3 Nov,5K+ bought in past month,amazon,2025-10-25T16:59:01.714799
13,mobile phones,"Samsung Galaxy A55 5G (Awesome Navy, 12GB RAM, 256GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display","₹28,999","₹48,999",4.2,3,Limited time deal,"2K+ bought in past month; M.R.P:; Save extra with No Cost EMISave extra with No Cost EMI; FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",https://m.media-amazon.com/images/I/71auR6K7DpL._AC_UY218_.jpg,"FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",2K+ bought in past month,amazon,2025-10-25T16:59:01.722796
14,mobile phones,"Redmi A4 5G (Starry Black, 4GB RAM, 128GB Storage) | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging | Charger in The Box","₹8,349","₹11,999",4.0,8,Limited time deal,"Save ₹250with coupon; with coupon; 5K+ bought in past month; M.R.P:; ₹250Save ₹250with coupon; FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",https://m.media-amazon.com/images/I/718HzJbvY1L._AC_UY218_.jpg,"FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",5K+ bought in past month,amazon,2025-10-25T16:59:01.729795
15,mobile phones,"Nokia 105 Classic | Single SIM Keypad Phone with Built-in UPI Payments, Long-Lasting Battery, Wireless FM Radio | Without Charger | Blue",₹999,"₹1,249",3.8,20,(20% off),"Up to 5% back with Amazon Pay ICICI card; Up to 5% back with Amazon Pay ICICI...; 2K+ bought in past month; M.R.P:; Up to 5% back with Amazon Pay ICICI cardUp to 5% back with Amazon Pay ICICI...; FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",https://m.media-amazon.com/images/I/51JF6aannbL._AC_UY218_.jpg,"FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",2K+ bought in past month,amazon,2025-10-25T16:59:01.736798
16,mobile phones,"Redmi A4 5G (Sparkle Purple, 4GB RAM, 128GB Storage) | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging | Charger in The Box","₹8,349","₹11,999",4.0,8,Limited time deal,"Save ₹250with coupon; with coupon; 5K+ bought in past month; M.R.P:; ₹250Save ₹250with coupon; FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",https://m.media-amazon.com/images/I/81BGKLI+cWL._AC_UY218_.jpg,"FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",5K+ bought in past month,amazon,2025-10-25T16:59:01.745799
17,mobile phones,"Samsung Galaxy A35 5G (Awesome Lilac, 8GB RAM, 128GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster","₹19,190","₹33,999",4.1,329,(44% off),"Up to 5% back with Amazon Pay ICICI card; Up to 5% back with Amazon Pay ICICI...; 1K+ bought in past month; M.R.P:; Up to 5% back with Amazon Pay ICICI cardUp to 5% back with Amazon Pay ICICI...; FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct; More Buying Choices₹18,866(13 new offers); More Buying Choices",https://m.media-amazon.com/images/I/71w0ku3JQbL._AC_UY218_.jpg,"FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",1K+ bought in past month,amazon,2025-10-25T16:59:01.752803
18,mobile phones,"Lava Bold N1 Pro (Stealth Black, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery| Charger in Box","₹6,798","₹8,399",4.0,1,(19% off),"1K+ bought in past month; M.R.P:; FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",https://m.media-amazon.com/images/I/71LIzk0Uj8L._AC_UY218_.jpg,"FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",1K+ bought in past month,amazon,2025-10-25T16:59:01.759814
19,mobile phones,"Motorola G45 5G (Viva Magenta, 8GB RAM, 128GB Storage)","₹12,368","₹14,999",4.1,918,(18% off),"2K+ bought in past month; M.R.P:; FREE deliverySat, 1 Nov",https://m.media-amazon.com/images/I/41cO4f11LZL._AC_UY218_.jpg,"FREE deliverySat, 1 Nov",2K+ bought in past month,amazon,2025-10-25T16:59:01.765796
20,mobile phones,"Samsung Galaxy M06 5G (Blazing Black, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands | 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger","₹7,999","₹13,999",3.9,4,Limited time deal,"5K+ bought in past month; M.R.P:; FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",https://m.media-amazon.com/images/I/71iMTdPA34L._AC_UY218_.jpg,"FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",5K+ bought in past month,amazon,2025-10-25T16:59:01.772796
21,mobile phones,"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Teal","₹66,900","₹79,900",4.5,1,(16% off),"Up to 5% back with Amazon Pay ICICI card; Up to 5% back with Amazon Pay ICICI...; Sponsored; 500+ bought in past month; M.R.P:; Up to 5% back with Amazon Pay ICICI cardUp to 5% back with Amazon Pay ICICI...; FREE deliveryWed, 29 Oct",https://m.media-amazon.com/images/I/61eYPkT2zZL._AC_UY218_.jpg,"FREE deliveryWed, 29 Oct",500+ bought in past month,amazon,2025-10-25T16:59:01.780795
22,mobile phones,"Samsung Galaxy M17 5G (Sapphire Black, 4GB RAM, 128GB Storage)| Circle to Search| Gemini Live| 50MP OIS Triple Camera| IP54 Rating| Gorilla Glass Victus| AI| 6 Gen of OS Upgrades| Without Charger","₹12,999","₹16,499",4.3,38,(21% off),"Save ₹500with coupon; with coupon; Sponsored; M.R.P:; ₹500Save ₹500with coupon; FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",https://m.media-amazon.com/images/I/71kmZ1zJYUL._AC_UY218_.jpg,"FREE deliveryWed, 29 OctOr fastest deliveryTue, 28 Oct",N/A,amazon,2025-10-25T16:59:01.789814
1,mobile phones,"Google Pixel 9A (Obsidian, 256 GB)4.43,231 Ratings&245 Reviews8 GB RAM | 256 GB ROM15.96 cm (6.285 inch) Full HD+ Display48MP + 12MP | 12MP Front Camera5100 mAh BatteryTensor G4 Processor1 Year Domestic Warranty₹44,999₹49,99910% offSuper DealsUpto₹32,350Off on Exchange","₹44,999","₹49,999",4.4,3,10% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/b/u/-original-imahadxg2fazkzub.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.266389
2,mobile phones,"Google Pixel 9A (Porcelain, 256 GB)4.43,231 Ratings&245 Reviews8 GB RAM | 256 GB ROM15.96 cm (6.285 inch) Full HD+ Display48MP + 12MP | 12MP Front Camera5100 mAh BatteryTensor G4 Processor1 Year Domestic Warranty₹44,999₹49,99910% offSuper DealsUpto₹32,350Off on Exchange","₹44,999","₹49,999",4.4,3,10% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/q/f/-original-imahadxg8mgjzrfh.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.274412
3,mobile phones,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Breeze Blue, 128 GB)4.560,819 Ratings&4,988 Reviews6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP + 2MP | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories₹12,999₹16,99923% offHot DealUpto₹9,800Off on Exchange","₹12,999","₹16,999",4.5,60,23% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/a/9/-original-imahfw4vxaqmcsjp.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.280389
4,mobile phones,"POCO C71 (Cool Blue, 128 GB)4.121,200 Ratings&1,013 Reviews6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.48 cm (6.88 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5200 mAh BatteryUnisoc T7250
Max clock speed: 
2 x A75@1.8GHz
6 x A55@1.6GHz Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories₹6,799₹9,99932% offUpto₹4,950Off on ExchangeBank Offer","₹6,799","₹9,999",4.1,21,32% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/5/z/-original-imahawgarmg5f8ff.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.285389
5,mobile phones,"Google Pixel 9A (Iris, 256 GB)4.43,231 Ratings&245 Reviews8 GB RAM | 256 GB ROM15.96 cm (6.285 inch) Full HD+ Display48MP + 12MP | 12MP Front Camera5100 mAh BatteryTensor G4 Processor1 Year Domestic Warranty₹44,999₹49,99910% offSuper DealsUpto₹32,350Off on Exchange","₹44,999","₹49,999",4.4,3,10% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/3/2/-original-imahadxgjufkypv5.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.290388
6,mobile phones,"POCO C75 5G (Aqua Bliss, 64 GB)4.21,22,037 Ratings&5,543 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5160 mAh Battery4s Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories₹7,299₹10,99933% offSuper DealsUpto₹5,350Off on Exchange","₹7,299","₹10,999",4.2,1,33% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/2/g/-original-imahbr2cz5apcwze.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.296387
7,mobile phones,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)4.416,157 Ratings&1,333 Reviews4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP + 2MP | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories₹11,999₹15,99925% offHot DealUpto₹9,000Off on Exchange","₹11,999","₹15,999",4.4,16,25% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/r/y/-original-imahfw4vez79uubg.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.302388
8,mobile phones,"Samsung Galaxy F06 5G (Lit Violet, 64 GB)4.130,599 Ratings&1,847 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 1500 GB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories₹7,499₹12,49940% offSuper DealsUpto₹5,450Off on Exchange","₹7,499","₹12,499",4.1,30,40% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/q/r/-original-imahfvrmzd46wgw5.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.306407
9,mobile phones,"vivo T4x 5G (Glacial Teal, 128 GB)4.41,68,627 Ratings&7,553 Reviews6 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Display50MP + 2MP | 8MP Front Camera6500 mAh BatteryDimensity 7300 5G Processor1 Year Warranty for Device and 6 Months Warranty for Accessories₹13,499₹17,99925% offSuper DealsOnly 1 left","₹13,499","₹17,999",4.4,1,25% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/k/r/-original-imahfhudssrdghcz.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.310389
10,mobile phones,"Ai+ Pulse (Pink, 64 GB)4.329,130 Ratings&1,814 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT615 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories₹4,999₹7,99937% offOnly few leftUpto₹3,500Off on Exchange","₹4,999","₹7,999",4.3,29,37% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/y/5/-original-imahgzhpxcp8527s.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.314389
11,mobile phones,"realme C71 (Sea Blue, 128 GB)4.24,470 Ratings&166 Reviews6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6300 mAh BatteryT7250 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories₹8,699₹10,99920% offUpto₹6,400Off on ExchangeBank Offer","₹8,699","₹10,999",4.2,4,20% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/f/j/-original-imahdz2gdtkwhz9g.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.320389
12,mobile phones,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)4.560,819 Ratings&4,988 Reviews6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP + 2MP | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories₹12,999₹16,99923% offOnly 4 leftUpto₹9,800Off on Exchange","₹12,999","₹16,999",4.5,60,23% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/q/k/-original-imahfw4vamrf5xhf.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.324390
13,mobile phones,"Samsung Galaxy F06 5G (Bahama Blue, 64 GB)4.130,599 Ratings&1,847 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 1500 GB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories₹7,499₹12,49940% offSuper DealsUpto₹5,450Off on Exchange","₹7,499","₹12,499",4.1,30,40% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/o/d/-original-imahfvrmfkwybeyc.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.330391
14,mobile phones,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)4.510,650 Ratings&643 Reviews8 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP + 2MP | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories₹14,999₹18,99921% offUpto₹11,350Off on ExchangeBank Offer","₹14,999","₹18,999",4.5,10,21% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/q/k/-original-imahfw4vamrf5xhf.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.335390
15,mobile phones,"realme C61 (Safari Green, 64 GB)4.426,866 Ratings&797 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.13 cm (6.745 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories₹6,499₹8,99927% offSuper DealsUpto₹4,700Off on Exchange","₹6,499","₹8,999",4.4,26,27% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/e/d/c61-rmx3933-realme-original-imah28xeqdygzshc.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.340391
16,mobile phones,"MOTOROLA G96 5G (Pantone Greener Pastures, 128 GB)4.452,396 Ratings&2,608 Reviews8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5500 mAh Battery7s Gen 2 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories₹15,999₹20,99923% offSuper DealsUpto₹12,100Off on Exchange","₹15,999","₹20,999",4.4,52,23% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/q/d/-original-imahgqnzf8kcnddy.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.345389
17,mobile phones,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)4.130,599 Ratings&1,847 Reviews4 GB RAM | 128 GB ROM | Expandable Upto 1500 GB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories₹7,999₹13,99942% offSuper DealsUpto₹5,900Off on Exchange","₹7,999","₹13,999",4.1,30,42% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/q/r/-original-imahfvrmzd46wgw5.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.350389
18,mobile phones,"MOTOROLA g35 5G (Leaf Green, 128 GB)4.297,534 Ratings&6,336 Reviews4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh BatteryT760 Processor12 5G Bands with VoNR|4K Video Recording|Vision Booster Technology1 Year on Handset and 6 Months on Accessories₹8,999₹12,49928% offSuper DealsOnly few left","₹8,999","₹12,499",4.2,97,28% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/v/c/g35-5g-pb3h0001in-motorola-original-imah7c6xqfsptyzx.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.354387
19,mobile phones,"realme C61 (Marble Black, 64 GB)4.426,866 Ratings&797 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.13 cm (6.745 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories₹6,499₹8,99927% offSuper DealsOnly 2 left","₹6,499","₹8,999",4.4,26,27% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/v/z/-original-imah28xpzzwz4fwg.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.358387
20,mobile phones,"Motorola g45 5G (Brilliant Blue, 128 GB)4.32,37,228 Ratings&11,818 Reviews8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 6s Gen 3 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories₹11,999₹14,99920% offUpto₹9,000Off on ExchangeBank Offer","₹11,999","₹14,999",4.3,2,20% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/l/c/-original-imah3xk892aj9gck.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.364391
21,mobile phones,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)4.130,599 Ratings&1,847 Reviews4 GB RAM | 128 GB ROM | Expandable Upto 1500 GB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories₹7,999₹13,99942% offSuper DealsUpto₹5,900Off on Exchange","₹7,999","₹13,999",4.1,30,42% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/o/d/-original-imahfvrmfkwybeyc.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.369392
22,mobile phones,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)4.215,011 Ratings&935 Reviews6 GB RAM | 128 GB ROM | Expandable Upto 1500 GB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories₹8,999₹15,49941% offSuper DealsUpto₹6,700Off on Exchange","₹8,999","₹15,499",4.2,15,41% off,,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/o/d/-original-imahfvrmfkwybeyc.jpeg,N/A,N/A,flipkart,2025-10-25T16:59:04.373388
