index,search_query,name,current_price,original_price,rating,reviews,discount,offers,image_url,delivery,availability,site,scraped_at
21,fridge double door fridge 5 star,"Samsung 653 L, 3 Star, Frost Free, Double Door, Convertible 5-in-1 Digital Inverter, Side By Side AI Enabled Smart Refrigerator with WiFi (RS76CG8003S9HL, Silver, Refined Inox)",N/A,N/A,4.1,(2.3K),N/A,,https://m.media-amazon.com/images/I/61Cblx5LWAL._AC_UY218_.jpg,N/A,1K+ bought in past month,amazon,2025-10-25T16:29:45.431520
22,fridge double door fridge 5 star,"Samsung Smart Choice 653 L, 3 Star, Bespoke AI, Glass Door, Frost Free, Double Door, Convertible 5-in-1 Digital Inverter, Side By Side Refrigerator with Auto Open Door (RS76CB81A341HL, Clean Navy)","99,990","₹1,60,000₹1,60,000",4.2,(450),(38% off),"Save ₹3,000with coupon; with coupon",https://m.media-amazon.com/images/I/71XycXs9zYL._AC_UY218_.jpg,"FREE delivery as soon asWed, 29 Oct, 7 am - 9 pm",N/A,amazon,2025-10-25T16:29:45.434518
1,air pods,Apple AirPods Pro (2nd generation) with MagSafe Case (U...,"₹15,999","₹23,900",4.6,"(32,057)",33% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/e/a/f/-original-imagtc44nk4b3hfg.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.396034
2,air pods,NEXX ARHAM TRUE WIRLESS BLUETOOTH AIR_PODS WITH GOOD SO...,₹290,"₹1,799",3.6,"(3,406)",83% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/l/x/v/bluetooth-tws-wireless-air-pods-with-good-sound-quality-and-10-original-imah748gavweqqfu.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.396931
3,air pods,"Apple AirPods 4 Wireless Earbuds, Personalised Spatial ...","₹11,499","₹12,900",4.4,"(2,262)",10% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/h/k/g/-original-imah4jvf79j6xdtd.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.403931
4,air pods,Apple AirPods 4 Wireless Earbuds with Active Noise Canc...,"₹15,999","₹17,900",4.4,"(1,312)",10% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/i/p/p/-original-imah9a3tahjtnyd8.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.407933
5,air pods,Elvue AIRPOD PRO Bluetooth,₹225,₹599,N/A,N/A,62% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/m/h/k/airpod-pro-elvue-original-imahgnrcfmkbgvns.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.411934
6,air pods,youth gallery A21 TWS AIRPOD black Earbud Bluetooth Hea...,₹299,"₹1,999",N/A,N/A,85% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/q/t/e/a11-tws-airpod-black-earbud-bluetooth-headphone-youth-gallery-original-imahgugkfjwpfg9m.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.413931
7,air pods,U7 Earbuds Bluetooth,₹299,"₹1,999",3.6,(228),85% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/m/5/h/earbuds-u7-original-imahchqmzkh3hmd2.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.414932
8,air pods,allons TWS Bluetooth Earbuds True Wireless Headphone wi...,₹297,"₹1,599",4.4,(11),81% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/i/1/0/tws-bluetooth-earbuds-true-wireless-headphone-with-magsafe-original-imahgnh7exxsyzvt.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.417037
9,air pods,GWALBROS A13 TWS AIRPOD black Earbud Bluetooth Bluetoot...,₹284,"₹1,099",3.6,(12),74% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/2/o/g/a13-tws-airpod-black-earbud-bluetooth-gwalbros-original-imahggyepqsfgvn6.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.418040
10,air pods,Apple AirPods(2nd gen) with Charging Case Bluetooth Hea...,"₹7,999","₹12,900",4.5,"(1,55,509)",37% off,,https://rukminim2.flixcart.com/image/612/612/kpinwy80/headphone/x/r/e/mmef2hn-a-apple-original-imag3qe9hphsevrt.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.419033
11,air pods,Divya Buds Pro 2 with 50 dB ANC| Hi-Res + LDAC| Smart D...,₹599,"₹4,999",N/A,N/A,88% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/y/a/v/cmf-buds-2a-42-db-anc-12-4mm-driver-dirac-tuned-ultra-bass-tech-original-imahet7vynfd2ajg.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.421036
12,air pods,NEXX ARHAM TRUE WIRLESS BLUETOOTH AIR_PODS WITH GOOD SO...,₹288,"₹1,699",3.6,(457),83% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/p/p/j/true-wirless-bluetooth-air-pods-with-good-sound-quality-10-hour-original-imah7h2c4mh6cw4k.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.421930
13,air pods,GWALBROS A2 TWS AIRPOD black Earbud Bluetooth Bluetooth,₹279,"₹1,099",N/A,N/A,74% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/l/n/e/a2-tws-airpod-black-earbud-bluetooth-gwalbros-original-imahgfzv2znfqznh.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.424032
14,air pods,dinesh enterprises WIRELESS TWS AIRPOD black Earbud Blu...,₹283,"₹1,699",N/A,N/A,83% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/s/e/i/wireless-tws-airpod-black-earbud-bluetooth-anc-1-dinesh-original-imahgxyyzxe8fbnb.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.425031
15,air pods,FLOZUM Airpods tws Deep bass earpods latest version Blu...,₹279,₹999,N/A,N/A,72% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/f/j/b/airpods-tws-deep-bass-earpods-latest-version-flozum-original-imahgfpmarauhnew.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.426968
16,air pods,GWALBROS A8 TWS AIRPOD black Earbud Bluetooth Bluetooth,₹299,"₹1,099",N/A,N/A,72% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/g/0/i/a8-tws-airpod-black-earbud-bluetooth-gwalbros-original-imahgfzv6fpwrhfv.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.428951
17,air pods,Shivana TWS AIRPOD black Earbud Bluetooth A12 Bluetooth,₹279,₹999,5,(3),72% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/u/f/c/airpodd-anc-earbuds-gadget-adda-original-imagyphkxswbfpwh.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.429929
18,air pods,Shivana TWS AIRPOD black Earbud Bluetooth A14 Bluetooth,₹279,₹999,4.3,(3),72% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/g/m/j/tws-airpod-black-earbud-bluetooth-a14-shivana-original-imahgfwkssdhtdgt.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.430951
19,air pods,Shivana TWS AIRPOD black Earbud Bluetooth A28 Bluetooth,₹279,₹999,N/A,N/A,72% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/w/p/v/tws-airpod-black-earbud-bluetooth-a28-shivana-original-imahgfuzdfhggk4r.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.432944
20,air pods,dinesh enterprises WIRELESS TWS AIRPOD WHITE Earbud Blu...,₹299,"₹1,699",N/A,N/A,82% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/u/y/p/wireless-tws-airpod-white-earbud-bluetooth-anc-3-dinesh-original-imahgt6huzydkjjm.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.434945
21,air pods,Shivana TWS AIRPOD black Earbud Bluetooth A29 Bluetooth,₹279,₹999,N/A,N/A,72% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/v/d/q/tws-airpod-black-earbud-bluetooth-a29-shivana-original-imahgfungd3df3xm.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.436944
22,air pods,GWALBROS A14 TWS AIRPOD black Earbud Bluetooth Bluetoot...,₹299,"₹1,099",N/A,N/A,72% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/t/b/w/new-airpods-pro-black-tws-bluetooth-earbuds-true-wireless-original-imahf56mwwszc5zh.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.437945
23,air pods,TECHIO Air Pods Pro 25H Play Time Type-C Fast Charge Bl...,₹299,"₹1,599",N/A,N/A,81% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/7/j/v/air-pods-pro-25h-play-time-type-c-fast-charge-kliksy-original-imahfwtxusnbbasz.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.439946
24,air pods,GWALBROS Air Pods Pro 25H Play Time Type-C Fast Charge ...,₹499,"₹1,999",N/A,N/A,75% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/f/8/q/air-pods-pro-25h-play-time-type-c-fast-charge-gwalbros-original-imahf89ayedw4fha.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.441944
25,air pods,GWALBROS A20 TWS AIRPOD black Earbud Bluetooth Bluetoot...,₹299,"₹1,099",3.3,(4),72% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/v/p/p/new-airpods-pro-black-tws-bluetooth-earbuds-true-wireless-original-imahf56mtbxbxx9g.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.442944
26,air pods,allons TWS Bluetooth Earbuds True Wireless Headphone wi...,₹299,"₹1,766",N/A,N/A,83% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/c/w/6/tws-earbuds-true-wireless-bluetooth-headphone-with-magsafe-original-imahg3vx7kf4u7ct.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.443944
27,air pods,GWALBROS A3 TWS AIRPOD black Earbud Bluetooth Bluetooth,₹279,₹899,N/A,N/A,68% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/e/q/w/a3-tws-airpod-black-earbud-bluetooth-gwalbros-original-imahgfzvkfw5mm2j.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.445946
28,air pods,FLOZUM Airpods tws Deep bass earpods Bluetooth without ...,₹285,₹699,N/A,N/A,59% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/h/z/x/airpods-tws-deep-bass-earpods-flozum-original-imahgfpnnzjjjjaz.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.447946
29,air pods,Shivana TWS AIRPOD black Earbud Bluetooth A7 Bluetooth,₹279,₹999,5,(5),72% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/w/k/i/tws-airpod-black-earbud-bluetooth-a7-shivana-original-imahgfup8vvd8xxt.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.448945
30,air pods,Shivana TWS AIRPOD black Earbud Bluetooth A30 Bluetooth,₹279,₹999,N/A,N/A,72% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/r/b/u/tws-airpod-black-earbud-bluetooth-a30-shivana-original-imahgfukxfhbbt53.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.450944
31,air pods,Shivana TWS AIRPOD black Earbud Bluetooth A27 Bluetooth,₹279,₹999,N/A,N/A,72% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/p/i/i/tws-airpod-black-earbud-bluetooth-a27-shivana-original-imahgfummyhfpzhn.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.452944
32,air pods,GWALBROS A11 TWS AIRPOD black Earbud Bluetooth Bluetoot...,₹299,"₹1,099",2.7,(3),72% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/z/2/c/a11-tws-airpod-black-earbud-bluetooth-gwalbros-original-imahggyetxuam5yq.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.453944
33,air pods,GWALBROS A12 TWS AIRPOD black Earbud Bluetooth Bluetoot...,₹299,"₹1,099",3.7,(3),72% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/m/m/h/a12-tws-airpod-black-earbud-bluetooth-gwalbros-original-imahggyem7dqzdqf.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.454950
34,air pods,youth gallery A29 TWS AIRPOD black Earbud Bluetooth Hea...,₹299,"₹1,999",N/A,N/A,85% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/a/5/h/a12-tws-airpod-black-earbud-bluetooth-headphone-youth-gallery-original-imahgvfhgpxesrkc.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.456946
35,air pods,dinesh enterprises WIRELESS TWS AIRPOD black Earbud Blu...,₹292,"₹1,699",N/A,N/A,82% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/5/g/a/wireless-tws-airpod-black-earbud-bluetooth-anc-1-dinesh-original-imahh6fdhh7rvhdq.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.457945
36,air pods,Apple AirPods Pro 3 Bluetooth,"₹25,900",N/A,4.6,(137),N/A,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/y/j/y/-original-imahftff4z9zffxz.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.459944
37,air pods,dinesh enterprises WIRELESS TWS AIRPOD black Earbud Blu...,₹290,"₹1,499",N/A,N/A,80% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/f/4/v/wireless-tws-airpod-black-earbud-bluetooth-anc-134-dinesh-original-imahgxyyajgzhaws.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.460946
38,air pods,dinesh enterprises WIRELESS TWS AIRPOD black Earbud Blu...,₹297,"₹1,699",N/A,N/A,82% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/o/b/l/wireless-tws-airpod-black-earbud-bluetooth-anc-133-dinesh-original-imahgxyfqg5uzdae.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.462931
39,air pods,dinesh enterprises WIRELESS TWS AIRPOD black Earbud Blu...,₹295,"₹1,699",N/A,N/A,82% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/i/m/n/wireless-tws-airpod-black-earbud-bluetooth-anc-124-dinesh-original-imahgwdw4xgyaf5f.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.464930
40,air pods,dinesh enterprises WIRELESS TWS AIRPOD black Earbud Blu...,₹276,"₹1,699",N/A,N/A,83% off,,https://rukminim2.flixcart.com/image/612/612/xif0q/headphone/h/e/v/wireless-tws-airpod-black-earbud-bluetooth-anc-123-dinesh-original-imahh3ha4egfgqgg.jpeg,N/A,N/A,flipkart,2025-10-25T16:29:48.466929
1,perfumes,74% off,N/A,N/A,N/A,N/A,74% off,,https://images.meesho.com/images/products/380011061/dagmo_512.webp,Free Delivery,N/A,meesho,2025-10-25T16:30:03.346520
1,vivo mobile,Vivo Y31 Pro 5G  8GB RAM 128GB (Y31PRO5G8128GB),"₹18,999","₹23,999",N/A,N/A,"(Save ₹5,000,
                                                                                21%
                                                                                off)","(Save ₹5,000,
                                                                                21%
                                                                                off)",https://www.sathya.store/img/product/j6FftQN5FZwsaIZi.png,N/A,N/A,sathya,2025-10-25T16:30:06.814144
2,vivo mobile,"Vivo Y31 5G  6GB RAM, 128GB (Y315G6128GB)","₹16,499","₹19,999",N/A,N/A,"(Save ₹3,500,
                                                                                18%
                                                                                off)","(Save ₹3,500,
                                                                                18%
                                                                                off)",https://www.sathya.store/img/product/s80OXYkJT8pZIFr5.png,N/A,N/A,sathya,2025-10-25T16:30:06.816140
3,vivo mobile,"Vivo Y400 Mobile 5G 8GB RAM, 128GB (Y4005G8128GB)","₹21,999","₹25,999",N/A,N/A,"(Save ₹4,000,
                                                                                15%
                                                                                off)","(Save ₹4,000,
                                                                                15%
                                                                                off)",https://www.sathya.store/img/product/zLC1BhTmKGYU7m2D.png,N/A,N/A,sathya,2025-10-25T16:30:06.817139
4,vivo mobile,"Vivo V60 5G 8GB RAM, 256GB (V605G8256GB)","₹38,999","₹43,999",N/A,N/A,"(Save ₹5,000,
                                                                                11%
                                                                                off)","(Save ₹5,000,
                                                                                11%
                                                                                off)",https://www.sathya.store/img/product/eQnKYCTgEYxpszod.png,N/A,N/A,sathya,2025-10-25T16:30:06.819137
5,vivo mobile,"Vivo V60e 5G (8GB RAM, 256GB Storage, V60E5G8256GB)","₹31,999","₹36,999",N/A,N/A,"(Save ₹5,000,
                                                                                14%
                                                                                off)","(Save ₹5,000,
                                                                                14%
                                                                                off)",https://www.sathya.store/img/product/w5HNXc68WflBOxSH.png,N/A,N/A,sathya,2025-10-25T16:30:06.821140
6,vivo mobile,"Vivo Y19e (Y19E4G464GBGB, 4GB RAM, 64GB Storage)","₹7,999","₹11,999",N/A,N/A,"(Save ₹4,000,
                                                                                33%
                                                                                off)","(Save ₹4,000,
                                                                                33%
                                                                                off)",https://www.sathya.store/img/product/ygVWFQ0FqxaShMBv.jpg,N/A,N/A,sathya,2025-10-25T16:30:06.823139
7,vivo mobile,"Vivo Y19 5G Mobile Phone (Y195G6128GB, 4GB RAM, 128GB Storage)","₹12,999","₹16,499",N/A,N/A,"(Save ₹3,500,
                                                                                21%
                                                                                off)","(Save ₹3,500,
                                                                                21%
                                                                                off)",https://www.sathya.store/img/product/zuLJac90Uf7EUIMN.png,N/A,N/A,sathya,2025-10-25T16:30:06.826142
8,vivo mobile,"Vivo V60e 5G (12GB RAM, 256GB Storage, V60E5G12256GB)","₹33,999","₹38,999",N/A,N/A,"(Save ₹5,000,
                                                                                13%
                                                                                off)","(Save ₹5,000,
                                                                                13%
                                                                                off)",https://www.sathya.store/img/product/rlX0KReoHUUijmKO.png,Delivery in 1 week,N/A,sathya,2025-10-25T16:30:06.828140
9,vivo mobile,"Vivo Y19 5G Mobile Phone (4GB RAM, 128GB Storage, Y195G4128GB)","₹11,499","₹15,499",N/A,N/A,"(Save ₹4,000,
                                                                                26%
                                                                                off)","(Save ₹4,000,
                                                                                26%
                                                                                off)",https://www.sathya.store/img/product/XpDwKAmJ40AdpO1N.png,N/A,N/A,sathya,2025-10-25T16:30:06.830138
